id,akreditasi
61221,2
61222,2
61223,2
61224,2
61225,2
61226,2
61227,2
61228,2
61229,2
61230,2
61231,2
61232,2
61233,2
61234,2
61235,2
61236,2
61237,2
61238,2
61239,2
61240,2
61241,2
61242,2
61243,2
61244,2
61245,2
61246,2
61247,2
61248,2
61249,2
61250,2
61251,2
61252,2
61253,2
61254,2
61255,2
61256,2
61257,2
61258,2
61259,2
61260,2
61261,2
61262,2
61263,2
61264,2
61265,2
61266,2
61267,2
61268,2
61269,2
61270,2
61271,2
61272,2
61273,2
61274,2
61275,2
61276,2
61277,2
61278,2
61279,2
61280,2
61281,2
61282,2
61283,2
61284,2
61285,2
61286,2
61287,2
61288,2
61289,2
61290,2
61291,2
61292,2
61293,2
61294,2
61295,2
61296,2
61297,2
61298,2
61299,2
61300,2
61301,2
61302,2
61303,2
61304,2
61305,2
61306,2
61307,2
61308,2
61309,2
61310,2
61311,2
61312,2
61313,2
61314,2
61315,2
61316,2
61317,2
61318,2
61319,2
61320,2
61321,2
61322,2
61323,2
61324,2
61325,2
61326,2
61327,2
61328,2
61329,2
61330,2
61331,2
61332,2
61333,2
61334,2
61335,2
61336,2
61337,2
61338,2
61339,2
61340,2
61341,2
61342,2
61343,2
61344,2
61345,2
61346,2
61347,2
61348,2
61349,2
61350,2
61351,2
61352,2
61353,2
61354,2
61355,2
61356,2
61357,2
61358,2
61359,2
61360,2
61361,2
61362,2
61363,2
61364,2
61365,2
61366,2
61367,2
61368,2
61369,2
61370,2
61371,2
61372,2
61373,2
61374,2
61375,2
61376,2
61377,2
61378,2
61379,2
61380,2
61381,2
61382,2
61383,2
61384,2
61385,2
61386,2
61387,2
61388,2
61389,2
61390,2
61391,2
61392,2
61393,2
61394,2
61395,2
61396,2
61397,2
61398,2
61399,2
61400,2
61401,2
61402,2
61403,2
61404,2
61405,2
61406,2
61407,2
61408,2
61409,2
61410,2
61411,2
61412,2
61413,2
61414,2
61415,2
61416,2
61417,2
61418,2
61419,2
61420,2
61421,2
61422,2
61423,2
61424,2
61425,2
61426,2
61427,2
61428,2
61429,2
61430,2
61431,2
61432,2
61433,2
61434,2
61435,2
61436,2
61437,2
61438,2
61439,2
61440,2
61441,2
61442,2
61443,2
61444,2
61445,2
61446,2
61447,2
61448,2
61449,2
61450,2
61451,2
61452,2
61453,2
61454,2
61455,2
61456,2
61457,2
61458,2
61459,2
61460,2
61461,2
61462,2
61463,2
61464,2
61465,2
61466,2
61467,2
61468,2
61469,2
61470,2
61471,2
61472,2
61473,2
61474,2
61475,2
61476,2
61477,2
61478,2
61479,2
61480,2
61481,2
61482,2
61483,2
61484,2
61485,2
61486,2
61487,2
61488,2
61489,2
61490,2
61491,2
61492,2
61493,2
61494,2
61495,2
61496,2
61497,2
61498,2
61499,2
61500,2
61501,2
61502,2
61503,2
61504,2
61505,2
61506,2
61507,2
61508,2
61509,2
61510,2
61511,2
61512,2
61513,2
61514,2
61515,2
61516,2
61517,2
61518,2
61519,2
61520,2
61521,2
61522,2
61523,2
61524,2
61525,2
61526,2
61527,2
61528,2
61529,2
61530,2
61531,2
61532,2
61533,2
61534,2
61535,2
61536,2
61537,2
61538,2
61539,2
61540,2
61541,2
61542,2
61543,2
61544,2
61545,2
61546,2
61547,2
61548,2
61549,2
61550,2
61551,2
61552,2
61553,2
61554,2
61555,2
61556,2
61557,2
61558,2
61559,2
61560,2
61561,2
61562,2
61563,2
61564,2
61565,2
61566,2
61567,2
61568,2
61569,2
61570,2
61571,2
61572,2
61573,2
61574,2
61575,2
61576,2
61577,2
61578,2
61579,2
61580,2
61581,2
61582,2
61583,2
61584,2
61585,2
61586,2
61587,2
61588,2
61589,2
61590,2
61591,2
61592,2
61593,2
61594,2
61595,2
61596,2
61597,2
61598,2
61599,2
61600,2
61601,2
61602,2
61603,2
61604,2
61605,2
61606,2
61607,2
61608,2
61609,2
61610,2
61611,2
61612,2
61613,2
61614,2
61615,2
61616,2
61617,2
61618,2
61619,2
61620,2
61621,2
61622,2
61623,2
61624,2
61625,2
61626,2
61627,2
61628,2
61629,2
61630,2
61631,2
61632,2
61633,2
61634,2
61635,2
61636,2
61637,2
61638,2
61639,2
61640,2
61641,2
61642,2
61643,2
61644,2
61645,2
61646,2
61647,2
61648,2
61649,2
61650,2
61651,2
61652,2
61653,2
61654,2
61655,2
61656,2
61657,2
61658,2
61659,2
61660,2
61661,2
61662,2
61663,2
61664,2
61665,2
61666,2
61667,2
61668,2
61669,2
61670,2
61671,2
61672,2
61673,2
61674,2
61675,2
61676,2
61677,2
61678,2
61679,2
61680,2
61681,2
61682,2
61683,2
61684,2
61685,2
61686,2
61687,2
61688,2
61689,2
61690,2
61691,2
61692,2
61693,2
61694,2
61695,2
61696,2
61697,2
61698,2
61699,2
61700,2
61701,2
61702,2
61703,2
61704,2
61705,2
61706,2
61707,2
61708,2
61709,2
61710,2
61711,2
61712,2
61713,2
61714,2
61715,2
61716,2
61717,2
61718,2
61719,2
61720,2
61721,2
61722,2
61723,2
61724,2
61725,2
61726,2
61727,2
61728,2
61729,2
61730,2
61731,2
61732,2
61733,2
61734,2
61735,2
61736,2
61737,2
61738,2
61739,2
61740,2
61741,2
61742,2
61743,2
61744,2
61745,2
61746,2
61747,2
61748,2
61749,2
61750,2
61751,2
61752,2
61753,2
61754,2
61755,2
61756,2
61757,2
61758,2
61759,2
61760,2
61761,2
61762,2
61763,2
61764,2
61765,2
61766,2
61767,2
61768,2
61769,2
61770,2
61771,2
61772,2
61773,2
61774,2
61775,2
61776,2
61777,2
61778,2
61779,2
61780,2
61781,2
61782,2
61783,2
61784,2
61785,2
61786,2
61787,2
61788,2
61789,2
61790,2
61791,2
61792,2
61793,2
61794,2
61795,2
61796,2
61797,2
61798,2
61799,2
61800,2
61801,2
61802,2
61803,2
61804,2
61805,2
61806,2
61807,2
61808,2
61809,2
61810,2
61811,2
61812,2
61813,2
61814,2
61815,2
61816,2
61817,2
61818,2
61819,2
61820,2
61821,2
61822,2
61823,2
61824,2
61825,2
61826,2
61827,2
61828,2
61829,2
61830,2
61831,2
61832,2
61833,2
61834,2
61835,2
61836,2
61837,2
61838,2
61839,2
61840,2
61841,2
61842,2
61843,2
61844,2
61845,2
61846,2
61847,2
61848,2
61849,2
61850,2
61851,2
61852,2
61853,2
61854,2
61855,2
61856,2
61857,2
61858,2
61859,2
61860,2
61861,2
61862,2
61863,2
61864,2
61865,2
61866,2
61867,2
61868,2
61869,2
61870,2
61871,2
61872,2
61873,2
61874,2
61875,2
61876,2
61877,2
61878,2
61879,2
61880,2
61881,2
61882,2
61883,2
61884,2
61885,2
61886,2
61887,2
61888,2
61889,2
61890,2
61891,2
61892,2
61893,2
61894,2
61895,2
61896,2
61897,2
61898,2
61899,2
61900,2
61901,2
61902,2
61903,2
61904,2
61905,2
61906,2
61907,2
61908,2
61909,2
61910,2
61911,2
61912,2
61913,2
61914,2
61915,2
61916,2
61917,2
61918,2
61919,2
61920,2
61921,2
61922,2
61923,2
61924,2
61925,2
61926,2
61927,2
61928,2
61929,2
61930,2
61931,2
61932,2
61933,2
61934,2
61935,2
61936,2
61937,2
61938,2
61939,2
61940,2
61941,2
61942,2
61943,2
61944,2
61945,2
61946,2
61947,2
61948,2
61949,2
61950,2
61951,2
61952,2
61953,2
61954,2
61955,2
61956,2
61957,2
61958,2
61959,2
61960,2
61961,2
61962,2
61963,2
61964,2
61965,2
61966,2
61967,2
61968,2
61969,2
61970,2
61971,2
61972,2
61973,2
61974,2
61975,2
61976,2
61977,2
61978,2
61979,2
61980,2
61981,2
61982,2
61983,2
61984,2
61985,2
61986,2
61987,2
61988,2
61989,2
61990,2
61991,2
61992,2
61993,2
61994,2
61995,2
61996,2
61997,2
61998,2
61999,2
62000,2
62001,2
62002,2
62003,2
62004,2
62005,2
62006,2
62007,2
62008,2
62009,2
62010,2
62011,2
62012,2
62013,2
62014,2
62015,2
62016,2
62017,2
62018,2
62019,2
62020,2
62021,2
62022,2
62023,2
62024,2
62025,2
62026,2
62027,2
62028,2
62029,2
62030,2
62031,2
62032,2
62033,2
62034,2
62035,2
62036,2
62037,2
62038,2
62039,2
62040,2
62041,2
62042,2
62043,2
62044,2
62045,2
62046,2
62047,2
62048,2
62049,2
62050,2
62051,2
62052,2
62053,2
62054,2
62055,2
62056,2
62057,2
62058,2
62059,2
62060,2
62061,2
62062,2
62063,2
62064,2
62065,2
62066,2
62067,2
62068,2
62069,2
62070,2
62071,2
62072,2
62073,2
62074,2
62075,2
62076,2
62077,2
62078,2
62079,2
62080,2
62081,2
62082,2
62083,2
62084,2
62085,2
62086,2
62087,2
62088,2
62089,2
62090,2
62091,2
62092,2
62093,2
62094,2
62095,2
62096,2
62097,2
62098,2
62099,2
62100,2
62101,2
62102,2
62103,2
62104,2
62105,2
62106,2
62107,2
62108,2
62109,2
62110,2
62111,2
62112,2
62113,2
62114,2
62115,2
62116,2
62117,2
62118,2
62119,2
62120,2
62121,2
62122,2
62123,2
62124,2
62125,2
62126,2
62127,2
62128,2
62129,2
62130,2
62131,2
62132,2
62133,2
62134,2
62135,2
62136,2
62137,2
62138,2
62139,2
62140,2
62141,2
62142,2
62143,2
62144,2
62145,2
62146,2
62147,2
62148,2
62149,2
62150,2
62151,2
62152,2
62153,2
62154,2
62155,2
62156,2
62157,2
62158,2
62159,2
62160,2
62161,2
62162,2
62163,2
62164,2
62165,2
62166,2
62167,2
62168,2
62169,2
62170,2
62171,2
62172,2
62173,2
62174,2
62175,2
62176,2
62177,2
62178,2
62179,2
62180,2
62181,2
62182,2
62183,2
62184,2
62185,2
62186,2
62187,2
62188,2
62189,2
62190,2
62191,2
62192,2
62193,2
62194,2
62195,2
62196,2
62197,2
62198,2
62199,2
62200,2
62201,2
62202,2
62203,2
62204,2
62205,2
62206,2
62207,2
62208,2
62209,2
62210,2
62211,2
62212,2
62213,2
62214,2
62215,2
62216,2
62217,2
62218,2
62219,2
62220,2
62221,2
62222,2
62223,2
62224,2
62225,2
62226,2
62227,2
62228,2
62229,2
62230,2
62231,2
62232,2
62233,2
62234,2
62235,2
62236,2
62237,2
62238,2
62239,2
62240,2
62241,2
62242,2
62243,2
62244,2
62245,2
62246,2
62247,2
62248,2
62249,2
62250,2
62251,2
62252,2
62253,2
62254,2
62255,2
62256,2
62257,2
62258,2
62259,2
62260,2
62261,2
62262,2
62263,2
62264,2
62265,2
62266,2
62267,2
62268,2
62269,2
62270,2
62271,2
62272,2
62273,2
62274,2
62275,2
62276,2
62277,2
62278,2
62279,2
62280,2
62281,2
62282,2
62283,2
62284,2
62285,2
62286,2
62287,2
62288,2
62289,2
62290,2
62291,2
62292,2
62293,2
62294,2
62295,2
62296,2
62297,2
62298,2
62299,2
62300,2
62301,2
62302,2
62303,2
62304,2
62305,2
62306,2
62307,2
62308,2
62309,2
62310,2
62311,2
62312,2
62313,2
62314,2
62315,2
62316,2
62317,2
62318,2
62319,2
62320,2
62321,2
62322,2
62323,2
62324,2
62325,2
62326,2
62327,2
62328,2
62329,2
62330,2
62331,2
62332,2
62333,2
62334,2
62335,2
62336,2
62337,2
62338,2
62339,2
62340,2
62341,2
62342,2
62343,2
62344,2
62345,2
62346,2
62347,2
62348,2
62349,2
62350,2
62351,2
62352,2
62353,2
62354,2
62355,2
62356,2
62357,2
62358,2
62359,2
62360,2
62361,2
62362,2
62363,2
62364,2
62365,2
62366,2
62367,2
62368,2
62369,2
62370,2
62371,2
62372,2
62373,2
62374,2
62375,2
62376,2
62377,2
62378,2
62379,2
62380,2
62381,2
62382,2
62383,2
62384,2
62385,2
62386,2
62387,2
62388,2
62389,2
62390,2
62391,2
62392,2
62393,2
62394,2
62395,2
62396,2
62397,2
62398,2
62399,2
62400,2
62401,2
62402,2
62403,2
62404,2
62405,2
62406,2
62407,2
62408,2
62409,2
62410,2
62411,2
62412,2
62413,2
62414,2
62415,2
62416,2
62417,2
62418,2
62419,2
62420,2
62421,2
62422,2
62423,2
62424,2
62425,2
62426,2
62427,2
62428,2
62429,2
62430,2
62431,2
62432,2
62433,2
62434,2
62435,2
62436,2
62437,2
62438,2
62439,2
62440,2
62441,2
62442,2
62443,2
62444,2
62445,2
62446,2
62447,2
62448,2
62449,2
62450,2
62451,2
62452,2
62453,2
62454,2
62455,2
62456,2
62457,2
62458,2
62459,2
62460,2
62461,2
62462,2
62463,2
62464,2
62465,2
62466,2
62467,2
62468,2
62469,2
62470,2
62471,2
62472,2
62473,2
62474,2
62475,2
62476,2
62477,2
62478,2
62479,2
62480,2
62481,2
62482,2
62483,2
62484,2
62485,2
62486,2
62487,2
62488,2
62489,2
62490,2
62491,2
62492,2
62493,2
62494,2
62495,2
62496,2
62497,2
62498,2
62499,2
62500,2
62501,2
62502,2
62503,2
62504,2
62505,2
62506,2
62507,2
62508,2
62509,2
62510,2
62511,2
62512,2
62513,2
62514,2
62515,2
62516,2
62517,2
62518,2
62519,2
62520,2
62521,2
62522,2
62523,2
62524,2
62525,2
62526,2
62527,2
62528,2
62529,2
62530,2
62531,2
62532,2
62533,2
62534,2
62535,2
62536,2
62537,2
62538,2
62539,2
62540,2
62541,2
62542,2
62543,2
62544,2
62545,2
62546,2
62547,2
62548,2
62549,2
62550,2
62551,2
62552,2
62553,2
62554,2
62555,2
62556,2
62557,2
62558,2
62559,2
62560,2
62561,2
62562,2
62563,2
62564,2
62565,2
62566,2
62567,2
62568,2
62569,2
62570,2
62571,2
62572,2
62573,2
62574,2
62575,2
62576,2
62577,2
62578,2
62579,2
62580,2
62581,2
62582,2
62583,2
62584,2
62585,2
62586,2
62587,2
62588,2
62589,2
62590,2
62591,2
62592,2
62593,2
62594,2
62595,2
62596,2
62597,2
62598,2
62599,2
62600,2
62601,2
62602,2
62603,2
62604,2
62605,2
62606,2
62607,2
62608,2
62609,2
62610,2
62611,2
62612,2
62613,2
62614,2
62615,2
62616,2
62617,2
62618,2
62619,2
62620,2
62621,2
62622,2
62623,2
62624,2
62625,2
62626,2
62627,2
62628,2
62629,2
62630,2
62631,2
62632,2
62633,2
62634,2
62635,2
62636,2
62637,2
62638,2
62639,2
62640,2
62641,2
62642,2
62643,2
62644,2
62645,2
62646,2
62647,2
62648,2
62649,2
62650,2
62651,2
62652,2
62653,2
62654,2
62655,2
62656,2
62657,2
62658,2
62659,2
62660,2
62661,2
62662,2
62663,2
62664,2
62665,2
62666,2
62667,2
62668,2
62669,2
62670,2
62671,2
62672,2
62673,2
62674,2
62675,2
62676,2
62677,2
62678,2
62679,2
62680,2
62681,2
62682,2
62683,2
62684,2
62685,2
62686,2
62687,2
62688,2
62689,2
62690,2
62691,2
62692,2
62693,2
62694,2
62695,2
62696,2
62697,2
62698,2
62699,2
62700,2
62701,2
62702,2
62703,2
62704,2
62705,2
62706,2
62707,2
62708,2
62709,2
62710,2
62711,2
62712,2
62713,2
62714,2
62715,2
62716,2
62717,2
62718,2
62719,2
62720,2
62721,2
62722,2
62723,2
62724,2
62725,2
62726,2
62727,2
62728,2
62729,2
62730,2
62731,2
62732,2
62733,2
62734,2
62735,2
62736,2
62737,2
62738,2
62739,2
62740,2
62741,2
62742,2
62743,2
62744,2
62745,2
62746,2
62747,2
62748,2
62749,2
62750,2
62751,2
62752,2
62753,2
62754,2
62755,2
62756,2
62757,2
62758,2
62759,2
62760,2
62761,2
62762,2
62763,2
62764,2
62765,2
62766,2
62767,2
62768,2
62769,2
62770,2
62771,2
62772,2
62773,2
62774,2
62775,2
62776,2
62777,2
62778,2
62779,2
62780,2
62781,2
62782,2
62783,2
62784,2
62785,2
62786,2
62787,2
62788,2
62789,2
62790,2
62791,2
62792,2
62793,2
62794,2
62795,2
62796,2
62797,2
62798,2
62799,2
62800,2
62801,2
62802,2
62803,2
62804,2
62805,2
62806,2
62807,2
62808,2
62809,2
62810,2
62811,2
62812,2
62813,2
62814,2
62815,2
62816,2
62817,2
62818,2
62819,2
62820,2
62821,2
62822,2
62823,2
62824,2
62825,2
62826,2
62827,2
62828,2
62829,2
62830,2
62831,2
62832,2
62833,2
62834,2
62835,2
62836,2
62837,2
62838,2
62839,2
62840,2
62841,2
62842,2
62843,2
62844,2
62845,2
62846,2
62847,2
62848,2
62849,2
62850,2
62851,2
62852,2
62853,2
62854,2
62855,2
62856,2
62857,2
62858,2
62859,2
62860,2
62861,2
62862,2
62863,2
62864,2
62865,2
62866,2
62867,2
62868,2
62869,2
62870,2
62871,2
62872,2
62873,2
62874,2
62875,2
62876,2
62877,2
62878,2
62879,2
62880,2
62881,2
62882,2
62883,2
62884,2
62885,2
62886,2
62887,2
62888,2
62889,2
62890,2
62891,2
62892,2
62893,2
62894,2
62895,2
62896,2
62897,2
62898,2
62899,2
62900,2
62901,2
62902,2
62903,2
62904,2
62905,2
62906,2
62907,2
62908,2
62909,2
62910,2
62911,2
62912,2
62913,2
62914,2
62915,2
62916,2
62917,2
62918,2
62919,2
62920,2
62921,2
62922,2
62923,2
62924,2
62925,2
62926,2
62927,2
62928,2
62929,2
62930,2
62931,2
62932,2
62933,2
62934,2
62935,2
62936,2
62937,2
62938,2
62939,2
62940,2
62941,2
62942,2
62943,2
62944,2
62945,2
62946,2
62947,2
62948,2
62949,2
62950,2
62951,2
62952,2
62953,2
62954,2
62955,2
62956,2
62957,2
62958,2
62959,2
62960,2
62961,2
62962,2
62963,2
62964,2
62965,2
62966,2
62967,2
62968,2
62969,2
62970,2
62971,2
62972,2
62973,2
62974,2
62975,2
62976,2
62977,2
62978,2
62979,2
62980,2
62981,2
62982,2
62983,2
62984,2
62985,2
62986,2
62987,2
62988,2
62989,2
62990,2
62991,2
62992,2
62993,2
62994,2
62995,2
62996,2
62997,2
62998,2
62999,2
63000,2
63001,2
63002,2
63003,2
63004,2
63005,2
63006,2
63007,2
63008,2
63009,2
63010,2
63011,2
63012,2
63013,2
63014,2
63015,2
63016,2
63017,2
63018,2
63019,2
63020,2
63021,2
63022,2
63023,2
63024,2
63025,2
63026,2
63027,2
63028,2
63029,2
63030,2
63031,2
63032,2
63033,2
63034,2
63035,2
63036,2
63037,2
63038,2
63039,2
63040,2
63041,2
63042,2
63043,2
63044,2
63045,2
63046,2
63047,2
63048,2
63049,2
63050,2
63051,2
63052,2
63053,2
63054,2
63055,2
63056,2
63057,2
63058,2
63059,2
63060,2
63061,2
63062,2
63063,2
63064,2
63065,2
63066,2
63067,2
63068,2
63069,2
63070,2
63071,2
63072,2
63073,2
63074,2
63075,2
63076,2
63077,2
63078,2
63079,2
63080,2
63081,2
63082,2
63083,2
63084,2
63085,2
63086,2
63087,2
63088,2
63089,2
63090,2
63091,2
63092,2
63093,2
63094,2
63095,2
63096,2
63097,2
63098,2
63099,2
63100,2
63101,2
63102,2
63103,2
63104,2
63105,2
63106,2
63107,2
63108,2
63109,2
63110,2
63111,2
63112,2
63113,2
63114,2
63115,2
63116,2
63117,2
63118,2
63119,2
63120,2
63121,2
63122,2
63123,2
63124,2
63125,2
63126,2
63127,2
63128,2
63129,2
63130,2
63131,2
63132,2
63133,2
63134,2
63135,2
63136,2
63137,2
63138,2
63139,2
63140,2
63141,2
63142,2
63143,2
63144,2
63145,2
63146,2
63147,2
63148,2
63149,2
63150,2
63151,2
63152,2
63153,2
63154,2
63155,2
63156,2
63157,2
63158,2
63159,2
63160,2
63161,2
63162,2
63163,2
63164,2
63165,2
63166,2
63167,2
63168,2
63169,2
63170,2
63171,2
63172,2
63173,2
63174,2
63175,2
63176,2
63177,2
63178,2
63179,2
63180,2
63181,2
63182,2
63183,2
63184,2
63185,2
63186,2
63187,2
63188,2
63189,2
63190,2
63191,2
63192,2
63193,2
63194,2
63195,2
63196,2
63197,2
63198,2
63199,2
63200,2
63201,2
63202,2
63203,2
63204,2
63205,2
63206,2
63207,2
63208,2
63209,2
63210,2
63211,2
63212,2
63213,2
63214,2
63215,2
63216,2
63217,2
63218,2
63219,2
63220,2
63221,2
63222,2
63223,2
63224,2
63225,2
63226,2
63227,2
63228,2
63229,2
63230,2
63231,2
63232,2
63233,2
63234,2
63235,2
63236,2
63237,2
63238,2
63239,2
63240,2
63241,2
63242,2
63243,2
63244,2
63245,2
63246,2
63247,2
63248,2
63249,2
63250,2
63251,2
63252,2
63253,2
63254,2
63255,2
63256,2
63257,2
63258,2
63259,2
63260,2
63261,2
63262,2
63263,2
63264,2
63265,2
63266,2
63267,2
63268,2
63269,2
63270,2
63271,2
63272,2
63273,2
63274,2
63275,2
63276,2
63277,2
63278,2
63279,2
63280,2
63281,2
63282,2
63283,2
63284,2
63285,2
63286,2
63287,2
63288,2
63289,2
63290,2
63291,2
63292,2
63293,2
63294,2
63295,2
63296,2
63297,2
63298,2
63299,2
63300,2
63301,2
63302,2
63303,2
63304,2
63305,2
63306,2
63307,2
63308,2
63309,2
63310,2
63311,2
63312,2
63313,2
63314,2
63315,2
63316,2
63317,2
63318,2
63319,2
63320,2
63321,2
63322,2
63323,2
63324,2
63325,2
63326,2
63327,2
63328,2
63329,2
63330,2
63331,2
63332,2
63333,2
63334,2
63335,2
63336,2
63337,2
63338,2
63339,2
63340,2
63341,2
63342,2
63343,2
63344,2
63345,2
63346,2
63347,2
63348,2
63349,2
63350,2
63351,2
63352,2
63353,2
63354,2
63355,2
63356,2
63357,2
63358,2
63359,2
63360,2
63361,2
63362,2
63363,2
63364,2
63365,2
63366,2
63367,2
63368,2
63369,2
63370,2
63371,2
63372,2
63373,2
63374,2
63375,2
63376,2
63377,2
63378,2
63379,2
63380,2
63381,2
63382,2
63383,2
63384,2
63385,2
63386,2
63387,2
63388,2
63389,2
63390,2
63391,2
63392,2
63393,2
63394,2
63395,2
63396,2
63397,2
63398,2
63399,2
63400,2
63401,2
63402,2
63403,2
63404,2
63405,2
63406,2
63407,2
63408,2
63409,2
63410,2
63411,2
63412,2
63413,2
63414,2
63415,2
63416,2
63417,2
63418,2
63419,2
63420,2
63421,2
63422,2
63423,2
63424,2
63425,2
63426,2
63427,2
63428,2
63429,2
63430,2
63431,2
63432,2
63433,2
63434,2
63435,2
63436,2
63437,2
63438,2
63439,2
63440,2
63441,2
63442,2
63443,2
63444,2
63445,2
63446,2
63447,2
63448,2
63449,2
63450,2
63451,2
63452,2
63453,2
63454,2
63455,2
63456,2
63457,2
63458,2
63459,2
63460,2
63461,2
63462,2
63463,2
63464,2
63465,2
63466,2
63467,2
63468,2
63469,2
63470,2
63471,2
63472,2
63473,2
63474,2
63475,2
63476,2
63477,2
63478,2
63479,2
63480,2
63481,2
63482,2
63483,2
63484,2
63485,2
63486,2
63487,2
63488,2
63489,2
63490,2
63491,2
63492,2
63493,2
63494,2
63495,2
63496,2
63497,2
63498,2
63499,2
63500,2
63501,2
63502,2
63503,2
63504,2
63505,2
63506,2
63507,2
63508,2
63509,2
63510,2
63511,2
63512,2
63513,2
63514,2
63515,2
63516,2
63517,2
63518,2
63519,2
63520,2
63521,2
63522,2
63523,2
63524,2
63525,2
63526,2
63527,2
63528,2
63529,2
63530,2
63531,2
63532,2
63533,2
63534,2
63535,2
63536,2
63537,2
63538,2
63539,2
63540,2
63541,2
63542,2
63543,2
63544,2
63545,2
63546,2
63547,2
63548,2
63549,2
63550,2
63551,2
63552,2
63553,2
63554,2
63555,2
63556,2
63557,2
63558,2
63559,2
63560,2
63561,2
63562,2
63563,2
63564,2
63565,2
63566,2
63567,2
63568,2
63569,2
63570,2
63571,2
63572,2
63573,2
63574,2
63575,2
63576,2
63577,2
63578,2
63579,2
63580,2
63581,2
63582,2
63583,2
63584,2
63585,2
63586,2
63587,2
63588,2
63589,2
63590,2
63591,2
63592,2
63593,2
63594,2
63595,2
63596,2
63597,2
63598,2
63599,2
63600,2
63601,2
63602,2
63603,2
63604,2
63605,2
63606,2
63607,2
63608,2
63609,2
63610,2
63611,2
63612,2
63613,2
63614,2
63615,2
63616,2
63617,2
63618,2
63619,2
63620,2
63621,2
63622,2
63623,2
63624,2
63625,2
63626,2
63627,2
63628,2
63629,2
63630,2
63631,2
63632,2
63633,2
63634,2
63635,2
63636,2
63637,2
63638,2
63639,2
63640,2
63641,2
63642,2
63643,2
63644,2
63645,2
63646,2
63647,2
63648,2
63649,2
63650,2
63651,2
63652,2
63653,2
63654,2
63655,2
63656,2
63657,2
63658,2
63659,2
63660,2
63661,2
63662,2
63663,2
63664,2
63665,2
63666,2
63667,2
63668,2
63669,2
63670,2
63671,2
63672,2
63673,2
63674,2
63675,2
63676,2
63677,2
63678,2
63679,2
63680,2
63681,2
63682,2
63683,2
63684,2
63685,2
63686,2
63687,2
63688,2
63689,2
63690,2
63691,2
63692,2
63693,2
63694,2
63695,2
63696,2
63697,2
63698,2
63699,2
63700,2
63701,2
63702,2
63703,2
63704,2
63705,2
63706,2
63707,2
63708,2
63709,2
63710,2
63711,2
63712,2
63713,2
63714,2
63715,2
63716,2
63717,2
63718,2
63719,2
63720,2
63721,2
63722,2
63723,2
63724,2
63725,2
63726,2
63727,2
63728,2
63729,2
63730,2
63731,2
63732,2
63733,2
63734,2
63735,2
63736,2
63737,2
63738,2
63739,2
63740,2
63741,2
63742,2
63743,2
63744,2
63745,2
63746,2
63747,2
63748,2
63749,2
63750,2
63751,2
63752,2
63753,2
63754,2
63755,2
63756,2
63757,2
63758,2
63759,2
63760,2
63761,2
63762,2
63763,2
63764,2
63765,2
63766,2
63767,2
63768,2
63769,2
63770,2
63771,2
63772,2
63773,2
63774,2
63775,2
63776,2
63777,2
63778,2
63779,2
63780,2
63781,2
63782,2
63783,2
63784,2
63785,2
63786,2
63787,2
63788,2
63789,2
63790,2
63791,2
63792,2
63793,2
63794,2
63795,2
63796,2
63797,2
63798,2
63799,2
63800,2
63801,2
63802,2
63803,2
63804,2
63805,2
63806,2
63807,2
63808,2
63809,2
63810,2
63811,2
63812,2
63813,2
63814,2
63815,2
63816,2
63817,2
63818,2
63819,2
63820,2
63821,2
63822,2
63823,2
63824,2
63825,2
63826,2
63827,2
63828,2
63829,2
63830,2
63831,2
63832,2
63833,2
63834,2
63835,2
63836,2
63837,2
63838,2
63839,2
63840,2
63841,2
63842,2
63843,2
63844,2
63845,2
63846,2
63847,2
63848,2
63849,2
63850,2
63851,2
63852,2
63853,2
63854,2
63855,2
63856,2
63857,2
63858,2
63859,2
63860,2
63861,2
63862,2
63863,2
63864,2
63865,2
63866,2
63867,2
63868,2
63869,2
63870,2
63871,2
63872,2
63873,2
63874,2
63875,2
63876,2
63877,2
63878,2
63879,2
63880,2
63881,2
63882,2
63883,2
63884,2
63885,2
63886,2
63887,2
63888,2
63889,2
63890,2
63891,2
63892,2
63893,2
63894,2
63895,2
63896,2
63897,2
63898,2
63899,2
63900,2
63901,2
63902,2
63903,2
63904,2
63905,2
63906,2
63907,2
63908,2
63909,2
63910,2
63911,2
63912,2
63913,2
63914,2
63915,2
63916,2
63917,2
63918,2
63919,2
63920,2
63921,2
63922,2
63923,2
63924,2
63925,2
63926,2
63927,2
63928,2
63929,2
63930,2
63931,2
63932,2
63933,2
63934,2
63935,2
63936,2
63937,2
63938,2
63939,2
63940,2
63941,2
63942,2
63943,2
63944,2
63945,2
63946,2
63947,2
63948,2
63949,2
63950,2
63951,2
63952,2
63953,2
63954,2
63955,2
63956,2
63957,2
63958,2
63959,2
63960,2
63961,2
63962,2
63963,2
63964,2
63965,2
63966,2
63967,2
63968,2
63969,2
63970,2
63971,2
63972,2
63973,2
63974,2
63975,2
63976,2
63977,2
63978,2
63979,2
63980,2
63981,2
63982,2
63983,2
63984,2
63985,2
63986,2
63987,2
63988,2
63989,2
63990,2
63991,2
63992,2
63993,2
63994,2
63995,2
63996,2
63997,2
63998,2
63999,2
64000,2
64001,2
64002,2
64003,2
64004,2
64005,2
64006,2
64007,2
64008,2
64009,2
64010,2
64011,2
64012,2
64013,2
64014,2
64015,2
64016,2
64017,2
64018,2
